Hãng xe,Dòng xe,Giá thành,Năm sản xuất,Số Km đã đi,Dung tích động cơ,Loại động cơ,Hộp số,Xuất xứ,Kiểu dáng,Số ngày bài đã đăng
mitsubishi,triton 4x2 at 2022,556,2022.0,27000.0,2.4,dầu,số tự động,nhập khẩu,bán tải / pickup,78.0
suzuki,super carry van blind van 2017,162,2017.0,90000.0,1.0,xăng,số tay,lắp ráp trong nước,van/minivan,78.0
suzuki,xl7 hybrid 1.5 at 2024,540,2024.0,9500.0,1.5,hybrid,số tự động,nhập khẩu,suv,78.0
toyota,veloz cross 1.5 cvt 2022,515,2022.0,65000.0,1.5,xăng,số tự động,nhập khẩu,suv,78.0
audi,tt s 2.0 at 2008,459,2008.0,77000.0,2.0,xăng,số tự động,nhập khẩu,coupe,78.0
ford,everest titanium plus 2.0l 4x4 at 2023,1115,2023.0,45919.0,2.0,dầu,số tự động,nhập khẩu,suv,78.0
ford,explorer limited 2.3l ecoboost 2019,1120,2019.0,33000.0,2.3,xăng,số tự động,nhập khẩu,suv,78.0
ford,focus trend 1.5l 2017,330,2017.0,74000.0,1.5,xăng,số tự động,lắp ráp trong nước,sedan,78.0
honda,civic 1.8 at 2008,180,2008.0,123000.0,1.8,xăng,số tự động,lắp ráp trong nước,sedan,78.0
hyundai,elantra 1.6 at 2019,398,2019.0,86000.0,1.6,xăng,số tự động,lắp ráp trong nước,sedan,78.0
hyundai,tucson 2.0 at tiêu chuẩn 2021,638,2021.0,47000.0,2.0,xăng,số tự động,lắp ráp trong nước,crossover,78.0
kia,carnival signature 2.2d 2022,1125,2022.0,80000.0,2.2,dầu,số tự động,lắp ráp trong nước,van/minivan,78.0
kia,morning ex 2017,148,2017.0,179626.7683965918,1.25,xăng,số tay,lắp ráp trong nước,hatchback,78.0
kia,sorento signature 1.6 at awd hybrid 2022,1150,2022.0,10000.0,1.6,hybrid,số tự động,lắp ráp trong nước,suv,78.0
mg,zs standard 1.5 at 2wd 2023,410,2023.0,40000.0,1.5,xăng,số tự động,nhập khẩu,crossover,78.0
peugeot,3008 al 2022,765,2022.0,40000.0,1.6,xăng,số tự động,lắp ráp trong nước,crossover,78.0
samsung,sm3 1.6 at 2014,210,2014.0,115000.0,1.6,xăng,số tự động,nhập khẩu,sedan,78.0
toyota,avanza 1.3 mt 2018,299,2018.0,57711.0,1.3,xăng,số tay,nhập khẩu,crossover,78.0
toyota,hilux 2.4e 4x2 at 2020,650,2020.0,30000.0,2.4,dầu,số tự động,nhập khẩu,bán tải / pickup,78.0
toyota,raize g 1.0 cvt 2022,460,2022.0,20000.0,1.0,xăng,số tự động,nhập khẩu,suv,78.0
chevrolet,captiva lt 2.4 mt 2007,149,2007.0,149.0,2.4,xăng,số tay,lắp ráp trong nước,suv,78.0
ford,everest titanium plus 2.0l 4x4 at 2022,1235,2022.0,64000.0,2.0,dầu,số tự động,nhập khẩu,suv,78.0
honda,city 1.5 at 2017,335,2017.0,80000.0,1.5,xăng,số tự động,lắp ráp trong nước,sedan,78.0
hyundai,creta tiêu chuẩn 1.5 at 2023,550,2023.0,25000.0,1.5,xăng,số tự động,nhập khẩu,crossover,78.0
hyundai,i10 grand 1.2 mt base 2015,160,2015.0,179626.7683965918,1.25,xăng,số tay,nhập khẩu,sedan,78.0
kia,carens sxat 2013,225,2013.0,130000.0,2.0,xăng,số tự động,lắp ráp trong nước,crossover,78.0
kia,carnival signature 2.2d 2023,1280,2023.0,4.0,2.2,dầu,số tự động,lắp ráp trong nước,van/minivan,78.0
kia,morning sx 1.1 at sport 2011,88,2011.0,20000.0,1.1,xăng,số tự động,lắp ráp trong nước,hatchback,78.0
mazda,3 2.0 at 2009,265,2009.0,140000.0,2.0,xăng,số tự động,nhập khẩu,hatchback,78.0
mazda,6 premium 2.0 at 2023,740,2023.0,34000.0,2.0,xăng,số tự động,lắp ráp trong nước,sedan,78.0
mazda,cx5 premium 2.0 at 2022,710,2022.0,33000.0,2.0,xăng,số tự động,lắp ráp trong nước,suv,78.0
mercedes,benz e class e200 2017,750,2017.0,80000.0,2.0,xăng,số tự động,lắp ráp trong nước,sedan,78.0
mercedes,benz s class s450l 2017,1900,2017.0,80000.0,3.0,xăng,số tự động,lắp ráp trong nước,sedan,78.0
suzuki,carry pro 2017,195,2017.0,68000.0,1.6,xăng,số tay,nhập khẩu,truck,78.0
thaco,forland 2011,92,2011.0,179626.7683965918,2.097755539082448,dầu,số tay,lắp ráp trong nước,truck,78.0
toyota,camry 2.4g 2011,355,2011.0,13000.0,2.4,xăng,số tự động,lắp ráp trong nước,sedan,78.0
toyota,prado txl 2.7l 2016,1300,2016.0,140000.0,2.7,xăng,số tự động,nhập khẩu,suv,78.0
audi,q5 2.0 at 2013,450,2013.0,95000.0,2.0,xăng,số tự động,nhập khẩu,suv,78.0
bmw,5 series 528i 2011,425,2011.0,178000.0,3.0,xăng,số tự động,nhập khẩu,sedan,78.0
bmw,7 series 730li 2013,768,2013.0,46871.0,3.0,xăng,số tự động,nhập khẩu,sedan,78.0
chevrolet,captiva lt maxx 2.4 mt 2010,158,2010.0,179626.7683965918,2.4,xăng,số tay,lắp ráp trong nước,suv,78.0
chevrolet,vivant cdx mt 2008,85,2008.0,179626.7683965918,2.0,xăng,số tay,lắp ráp trong nước,crossover,78.0
ford,everest titanium 2.0l 4x2 at 2024,1275,2024.0,24000.0,2.0,dầu,số tự động,nhập khẩu,suv,78.0
ford,ranger wildtrak 2.0l 4x4 at 2020,675,2020.0,80000.0,2.0,dầu,số tự động,nhập khẩu,bán tải / pickup,78.0
ford,ranger wildtrak 2.0l 4x4 at 2021,685,2021.0,88000.0,2.0,dầu,số tự động,nhập khẩu,bán tải / pickup,78.0
ford,ranger wildtrak 3.2l 4x4 at 2016,499,2016.0,140000.0,3.2,dầu,số tự động,nhập khẩu,bán tải / pickup,78.0
ford,ranger wildtrak 3.2l 4x4 at 2017,520,2017.0,179626.7683965918,3.2,dầu,số tự động,nhập khẩu,bán tải / pickup,78.0
ford,ranger xls 2.2l 4x2 mt 2020,455,2020.0,118000.0,2.2,dầu,số tay,nhập khẩu,bán tải / pickup,78.0
honda,civic 2.0 at 2007,170,2007.0,165000.0,2.0,xăng,số tự động,lắp ráp trong nước,sedan,78.0
hyundai,creta đặc biệt 1.5 at 2023,589,2023.0,50000.0,1.5,xăng,số tự động,lắp ráp trong nước,crossover,78.0
hyundai,i10 grand 1.2 at 2019,285,2019.0,82000.0,1.25,xăng,số tự động,lắp ráp trong nước,sedan,78.0
hyundai,santafe cao cấp 2.2l htrac 2022,999,2022.0,76000.0,2.2,dầu,số tự động,lắp ráp trong nước,suv,78.0
hyundai,stargazer x 1.5 at 2024,459,2024.0,10000.0,1.5,xăng,số tự động,nhập khẩu,van/minivan,78.0
mitsubishi,outlander 2.0 cvt 2022,639,2022.0,45000.0,2.0,xăng,số tự động,lắp ráp trong nước,suv,78.0
toyota,corolla cross 1.8g 2021,646,2021.0,48000.0,1.8,xăng,số tự động,nhập khẩu,suv,78.0
toyota,innova g 2007,136,2007.0,179626.7683965918,2.0,xăng,số tay,lắp ráp trong nước,crossover,78.0
bmw,5 series 528i 2011,422,2011.0,179626.7683965918,3.0,xăng,số tự động,nhập khẩu,sedan,78.0
ford,explorer limited 2.3l ecoboost 2017,858,2017.0,98000.0,2.3,xăng,số tự động,nhập khẩu,suv,78.0
ford,focus trend 1.5l 2018,349,2018.0,73136.0,1.5,xăng,số tự động,lắp ráp trong nước,hatchback,78.0
honda,accord 1.5 at 2022,930,2022.0,25000.0,1.5,xăng,số tự động,nhập khẩu,sedan,78.0
honda,br v l 2024,695,2024.0,179626.7683965918,1.5,xăng,số tự động,nhập khẩu,suv,78.0
hyundai,elantra 1.6 at đặc biệt 2022,530,2022.0,14000.0,1.6,xăng,số tự động,lắp ráp trong nước,sedan,78.0
kia,morning slx 1.0 at 2009,155,2009.0,160000.0,1.0,xăng,số tự động,nhập khẩu,hatchback,78.0
mazda,3 1.5l luxury 2023,585,2023.0,40000.0,1.5,xăng,số tự động,lắp ráp trong nước,sedan,78.0
mazda,cx5 signature exclusive 2.5 at awd 2024,950,2024.0,3100.0,2.5,xăng,số tự động,lắp ráp trong nước,suv,78.0
mercedes,benz e class e400 amg cabriolet 2015,1280,2015.0,7.0,3.0,xăng,số tự động,nhập khẩu,convertible/cabriolet,78.0
mercedes,benz glc 300 4matic 2022,1799,2022.0,37000.0,2.0,xăng,số tự động,lắp ráp trong nước,suv,78.0
mercedes,benz s class s450l luxury 2017,1786,2017.0,100000.0,3.0,xăng,số tự động,lắp ráp trong nước,sedan,78.0
mitsubishi,pajero sport d 4x2 mt 2016,390,2016.0,47000.0,2.5,dầu,số tay,lắp ráp trong nước,suv,78.0
suzuki,super carry van blind van 2021,219,2021.0,26896.0,1.0,xăng,số tay,lắp ráp trong nước,van/minivan,78.0
toyota,innova 2.0g 2019,520,2019.0,179626.7683965918,2.0,xăng,số tự động,lắp ráp trong nước,crossover,78.0
toyota,innova g 2007,172,2007.0,110.0,2.0,xăng,số tay,lắp ráp trong nước,crossover,78.0
toyota,prado vx 2.7l 2019,1880,2019.0,110000.0,2.7,xăng,số tự động,nhập khẩu,suv,78.0
vinfast,fadil 1.4 at 2021,315,2021.0,40000.0,1.4,xăng,số tự động,lắp ráp trong nước,hatchback,78.0
ford,ecosport titanium 1.5l at 2016,315,2016.0,83000.0,1.5,xăng,số tự động,lắp ráp trong nước,suv,79.0
hyundai,santafe mlx 2.2l 2008,245,2008.0,100000.0,2.2,dầu,số tự động,nhập khẩu,suv,79.0
kia,optima 2.0 at 2014,370,2014.0,11000.0,2.0,xăng,số tự động,nhập khẩu,sedan,78.0
mercedes,benz c class c300 amg 2020,995,2020.0,56959.0,2.0,xăng,số tự động,lắp ráp trong nước,sedan,79.0
mercedes,benz e class e300 2011,320,2011.0,150000.0,3.0,xăng,số tự động,lắp ráp trong nước,sedan,79.0
mercedes,benz glc 200 4matic 2021,1459,2021.0,34700.0,2.0,xăng,số tự động,lắp ráp trong nước,suv,79.0
mg,zs standard 1.5 at 2wd 2025,489,2025.0,1820.0,1.5,xăng,số tự động,nhập khẩu,crossover,79.0
mitsubishi,triton 4x2 at mivec premium 2020,545,2020.0,80000.0,2.4,dầu,số tự động,nhập khẩu,bán tải / pickup,79.0
peugeot,5008 al 1.6 at 2022,790,2022.0,74000.0,1.6,xăng,số tự động,lắp ráp trong nước,suv,79.0
toyota,camry 2.0e 2018,638,2018.0,52000.0,2.0,xăng,số tự động,lắp ráp trong nước,sedan,79.0
toyota,fortuner 2.7v 4x2 at 2014,398,2014.0,120000.0,2.7,xăng,số tự động,lắp ráp trong nước,suv,79.0
volvo,s90 lwb ultimate b6 awd 2022,1799,2022.0,23000.0,2.0,xăng,số tự động,nhập khẩu,sedan,79.0
chevrolet,spark lt 1.2 mt 2013,125,2013.0,179626.7683965918,1.2,xăng,số tay,lắp ráp trong nước,hatchback,79.0
ford,focus s 2.0 at 2014,230,2014.0,90000.0,2.0,xăng,số tự động,lắp ráp trong nước,hatchback,79.0
hyundai,i10 grand 1.2 at 2020,330,2020.0,70000.0,1.25,xăng,số tự động,lắp ráp trong nước,hatchback,79.0
hyundai,santafe 2.4l 4wd 2016,550,2016.0,179626.7683965918,2.4,xăng,số tự động,lắp ráp trong nước,suv,79.0
kia,carens 1.5g luxury 2024,540,2024.0,25000.0,1.5,xăng,số tự động,lắp ráp trong nước,suv,79.0
kia,k3 premium 2.0 at 2022,510,2022.0,65000.0,2.0,xăng,số tự động,lắp ráp trong nước,sedan,79.0
kia,morning slx 1.0 mt 2010,92,2010.0,179626.7683965918,1.0,xăng,số tay,nhập khẩu,hatchback,79.0
lexus,rx 350 awd 2009,660,2009.0,110000.0,3.5,xăng,số tự động,nhập khẩu,suv,79.0
mazda,3 1.5l luxury 2022,540,2022.0,26500.0,1.5,xăng,số tự động,lắp ráp trong nước,sedan,79.0
mercedes,benz e class e200 2018,813,2018.0,131000.0,2.0,xăng,số tự động,lắp ráp trong nước,sedan,79.0
mercedes,benz glc 300 4matic 2016,838,2016.0,62000.0,2.0,xăng,số tự động,lắp ráp trong nước,suv,79.0
mg,hs 1.5t lux 2024,630,2024.0,6700.0,1.5,xăng,số tự động,nhập khẩu,crossover,79.0
nissan,sunny xv 2017,245,2017.0,50000.0,1.5,xăng,số tự động,lắp ráp trong nước,sedan,79.0
peugeot,5008 gt 1.6 at 2022,899,2022.0,2222.0,1.6,xăng,số tự động,lắp ráp trong nước,suv,79.0
toyota,innova g 2007,170,2007.0,179626.7683965918,2.0,xăng,số tay,lắp ráp trong nước,crossover,79.0
toyota,innova g 2010,205,2010.0,25000.0,2.0,xăng,số tay,lắp ráp trong nước,crossover,79.0
vinfast,fadil 1.4 at 2019,270,2019.0,77000.0,1.4,xăng,số tự động,lắp ráp trong nước,hatchback,79.0
vinfast,vf8 plus awd 2023,931,2023.0,49000.0,2.097755539082448,điện,số tự động,lắp ráp trong nước,suv,79.0
audi,a4 1.8 tfsi 2014,468,2014.0,51000.0,1.8,xăng,số tự động,nhập khẩu,sedan,79.0
chevrolet,captiva revv ltz 2.4 at 2016,310,2016.0,90000.0,2.4,xăng,số tự động,lắp ráp trong nước,suv,79.0
ford,fiesta s 1.0 at ecoboost 2015,250,2015.0,91000.0,1.0,xăng,số tự động,lắp ráp trong nước,hatchback,79.0
ford,ranger xls 2.0l 4x2 at 2024,660,2024.0,13000.0,2.0,dầu,số tự động,lắp ráp trong nước,bán tải / pickup,79.0
ford,ranger xls 2.2l 4x2 at 2015,355,2015.0,179626.7683965918,2.2,dầu,số tự động,nhập khẩu,bán tải / pickup,79.0
honda,city 1.5top 2019,389,2019.0,61000.0,1.5,xăng,số tự động,lắp ráp trong nước,sedan,79.0
honda,city l 1.5 at 2021,425,2021.0,65000.0,1.5,xăng,số tự động,lắp ráp trong nước,sedan,79.0
honda,civic g 1.8 at 2019,499,2019.0,58000.0,1.8,xăng,số tự động,nhập khẩu,sedan,79.0
hyundai,avante 1.6 mt 2012,200,2012.0,120000.0,1.6,xăng,số tay,lắp ráp trong nước,sedan,79.0
hyundai,i10 grand 1.2 mt 2018,215,2018.0,92000.0,1.25,xăng,số tay,lắp ráp trong nước,sedan,79.0
hyundai,kona 1.6 turbo 2021,490,2021.0,50000.0,1.6,xăng,số tự động,lắp ráp trong nước,crossover,79.0
kia,carens 1.5g luxury 2022,609,2022.0,7000.0,1.5,xăng,số tự động,lắp ráp trong nước,suv,79.0
kia,seltos gt,1,2024.0,18000.0,1.4,xăng,số tự động,lắp ráp trong nước,crossover,79.0
mazda,cx5 2.5 at awd 2017,505,2017.0,110000.0,2.5,xăng,số tự động,lắp ráp trong nước,suv,79.0
mazda,cx5 2.5 at awd 2017,515,2017.0,111000.0,2.5,xăng,số tự động,lắp ráp trong nước,suv,79.0
toyota,corolla altis 1.8g mt 2015,300,2015.0,112000.0,1.8,xăng,số tay,lắp ráp trong nước,sedan,79.0
toyota,innova 2.0e 2017,385,2017.0,118000.0,2.0,xăng,số tay,lắp ráp trong nước,crossover,79.0
toyota,innova g 2007,129,2007.0,179626.7683965918,2.0,xăng,số tay,lắp ráp trong nước,crossover,79.0
audi,q5 45 tfsi quattro 2021,1798,2021.0,14000.0,2.0,xăng,số tự động,nhập khẩu,suv,79.0
chevrolet,cruze ls 1.6 mt 2011,159,2011.0,92000.0,1.6,xăng,số tay,lắp ráp trong nước,sedan,79.0
chevrolet,cruze lt 1.6 mt 2016,250,2016.0,66000.0,1.6,xăng,số tay,lắp ráp trong nước,sedan,79.0
hyundai,accent 1.4 at đặc biệt 2022,420,2022.0,105000.0,1.4,xăng,số tự động,lắp ráp trong nước,sedan,79.0
hyundai,i10 1.2 at 2023,360,2023.0,69000.0,1.25,xăng,số tự động,lắp ráp trong nước,hatchback,79.0
isuzu,mu,1,2018.0,130000.0,1.9,dầu,số tự động,nhập khẩu,suv,79.0
kia,cerato 1.6 mt 2018,335,2018.0,62000.0,1.6,xăng,số tay,lắp ráp trong nước,sedan,79.0
kia,forte sli 1.6 at 2009,215,2009.0,179626.7683965918,1.6,xăng,số tự động,nhập khẩu,sedan,79.0
kia,rondo gmt 2020,385,2020.0,85000.0,2.0,xăng,số tay,lắp ráp trong nước,suv,79.0
kia,sedona 2.2 dat luxury 2020,800,2020.0,190720.0,2.2,dầu,số tự động,lắp ráp trong nước,van/minivan,79.0
mazda,3 1.5l luxury 2019,395,2019.0,179626.7683965918,1.5,xăng,số tự động,lắp ráp trong nước,sedan,79.0
mercedes,benz c class c300 amg 2013,368,2013.0,110244.0,3.0,xăng,số tự động,lắp ráp trong nước,sedan,79.0
mitsubishi,xpander 1.5 at 2019,435,2019.0,83000.0,1.5,xăng,số tự động,nhập khẩu,suv,79.0
peugeot,508 1.6 at 2015,385,2015.0,130000.0,1.6,xăng,số tự động,nhập khẩu,sedan,79.0
toyota,camry 2.0e 2016,535,2016.0,120000.0,2.0,xăng,số tự động,lắp ráp trong nước,sedan,79.0
toyota,fortuner 2.5g 2015,480,2015.0,179626.7683965918,2.5,dầu,số tay,lắp ráp trong nước,suv,79.0
toyota,innova 2.0e 2020,470,2020.0,80000.0,2.0,xăng,số tay,lắp ráp trong nước,crossover,79.0
bmw,5 series 520i m sport 2022,1699,2022.0,18000.0,2.0,xăng,số tự động,nhập khẩu,sedan,79.0
chevrolet,aveo lt 1.5 mt 2015,128,2015.0,179626.7683965918,1.5,xăng,số tay,lắp ráp trong nước,sedan,79.0
chevrolet,aveo ltz 1.5 at 2015,199,2015.0,130000.0,1.5,xăng,số tự động,lắp ráp trong nước,sedan,79.0
ford,focus s 2.0 at 2014,358,2014.0,179626.7683965918,2.0,xăng,số tự động,lắp ráp trong nước,hatchback,79.0
ford,ranger xls 2.2l 4x2 at 2016,445,2016.0,20000.0,2.2,dầu,số tự động,nhập khẩu,bán tải / pickup,79.0
ford,ranger xls 2.2l 4x2 at 2021,585,2021.0,68000.0,2.2,dầu,số tự động,nhập khẩu,bán tải / pickup,79.0
hyundai,i10 grand 1.0 mt base 2017,185,2017.0,179626.7683965918,1.0,xăng,số tay,lắp ráp trong nước,hatchback,79.0
hyundai,i10 grand 1.2 mt 2019,225,2019.0,10000.0,1.25,xăng,số tay,lắp ráp trong nước,sedan,79.0
kia,morning si at 2018,270,2018.0,54000.0,1.25,xăng,số tự động,lắp ráp trong nước,hatchback,79.0
mercedes,benz c class c300 amg 2021,1400,2021.0,9000.0,2.0,xăng,số tự động,lắp ráp trong nước,sedan,79.0
mercedes,benz glc 200 2020,1230,2020.0,48013.0,2.0,xăng,số tự động,lắp ráp trong nước,suv,79.0
mercedes,benz glc 200 2022,1299,2022.0,30000.0,2.0,xăng,số tự động,lắp ráp trong nước,suv,79.0
mercedes,benz glc 200 4matic 2020,1170,2020.0,38000.0,2.0,xăng,số tự động,lắp ráp trong nước,suv,79.0
mini,cooper s 5 door 2023,1799,2023.0,11000.0,2.0,xăng,số tự động,nhập khẩu,hatchback,79.0
mitsubishi,xpander cross 1.5 at 2024,629,2024.0,19000.0,1.5,xăng,số tự động,nhập khẩu,suv,79.0
toyota,fortuner 2.7v 4x2 at 2016,440,2016.0,196000.0,2.7,xăng,số tự động,lắp ráp trong nước,suv,79.0
toyota,innova 2.0e 2017,368,2017.0,106000.0,2.0,xăng,số tay,lắp ráp trong nước,crossover,79.0
toyota,innova g 2009,175,2009.0,123456.0,2.0,xăng,số tay,lắp ráp trong nước,crossover,79.0
bmw,x5 xdrive35i 2011,435,2011.0,11000.0,3.0,xăng,số tự động,nhập khẩu,suv,79.0
chevrolet,spark lite van 0.8 mt 2015,75,2015.0,77234.0,0.8,xăng,số tay,lắp ráp trong nước,van/minivan,79.0
chevrolet,spark lt 0.8 at 2009,90,2009.0,110000.0,0.8,xăng,số tự động,lắp ráp trong nước,hatchback,79.0
honda,city 1.5top 2019,388,2019.0,40000.0,1.5,xăng,số tự động,lắp ráp trong nước,sedan,79.0
hyundai,santafe premium 2.2l htrac 2020,820,2020.0,65000.0,2.2,dầu,số tự động,lắp ráp trong nước,suv,79.0
hyundai,tucson 2.0 at 4wd 2011,340,2011.0,71500.0,2.0,xăng,số tự động,nhập khẩu,crossover,79.0
kia,cerato 1.6 mt 2018,310,2018.0,86853.0,1.6,xăng,số tay,lắp ráp trong nước,sedan,79.0
mazda,cx5 2.0 at 2016,465,2016.0,93000.0,2.0,xăng,số tự động,lắp ráp trong nước,suv,79.0
mazda,cx5 2.0 luxury 2019,595,2019.0,75000.0,2.0,xăng,số tự động,lắp ráp trong nước,suv,79.0
mercedes,benz e class e200 2014,520,2014.0,130000.0,2.0,xăng,số tự động,lắp ráp trong nước,sedan,79.0
mercedes,benz e class e300 amg 2022,1899,2022.0,34000.0,2.0,xăng,số tự động,lắp ráp trong nước,sedan,79.0
nissan,x trail 2.5 sv 4wd premium 2017,529,2017.0,73000.0,2.5,xăng,số tự động,lắp ráp trong nước,suv,79.0
subaru,brz limited 2.4 at 2022,1299,2022.0,22222.0,2.4,xăng,số tự động,nhập khẩu,coupe,79.0
suzuki,super carry van blind van 2017,160,2017.0,170000.0,1.0,xăng,số tay,lắp ráp trong nước,van/minivan,79.0
toyota,fortuner 2.7v 4x4 at 2009,315,2009.0,118000.0,2.7,xăng,số tự động,lắp ráp trong nước,suv,79.0
toyota,innova e 2.0 mt 2022,605,2022.0,90700.0,2.0,xăng,số tay,lắp ráp trong nước,crossover,79.0
toyota,vios g 1.5 cvt 2022,455,2022.0,30500.0,1.5,xăng,số tự động,lắp ráp trong nước,sedan,79.0
vinfast,fadil tiêu chuẩn 1.4 at 2022,290,2022.0,40000.0,1.4,xăng,số tự động,lắp ráp trong nước,hatchback,79.0
ford,ecosport titanium 1.0 at 2021,495,2021.0,45000.0,1.0,xăng,số tự động,lắp ráp trong nước,suv,79.0
honda,city 1.5top 2020,409,2020.0,179626.7683965918,1.5,xăng,số tự động,lắp ráp trong nước,sedan,79.0
honda,crv l 2020,795,2020.0,80000.0,1.5,xăng,số tự động,lắp ráp trong nước,suv,79.0
hyundai,elantra 2.0 at 2017,386,2017.0,45000.0,2.0,xăng,số tự động,lắp ráp trong nước,sedan,79.0
hyundai,i10 grand 1.2 at 2019,268,2019.0,7868.0,1.25,xăng,số tự động,lắp ráp trong nước,sedan,79.0
hyundai,santafe 2.2l 4wd 2017,609,2017.0,93000.0,2.2,dầu,số tự động,lắp ráp trong nước,suv,79.0
hyundai,santafe 2.4l 4wd 2017,560,2017.0,80000.0,2.4,xăng,số tự động,lắp ráp trong nước,suv,79.0
mazda,cx8 luxury 2024,900,2024.0,9700.0,2.5,xăng,số tự động,lắp ráp trong nước,suv,79.0
